run,hr,min,sec,AoA,AoS,dPb,pBar,temp,B1,B2,B3,B4,B5,B6,rpmWT,rho,q,V,V_solid_blockage_corr,Re,rpsM1,rpsM2,iM1,iM2,dPtQ,tM1,tM2,vM1,vM2,pInf,nu,J_M1,J_M2,FX,FY,FZ,MX,MY,MZ,CFX,CFY,CFZ,CMX,CMY,CMZ,CN,CT,CY,CY_solid_blockage_corr,CL,CL_solid_blockage_corr,CD,CD_solid_blockage_corr,CYaw,CYaw_solid_blockage_corr,CMroll,CMroll_solid_blockage_corr,CMpitch,CMpitch_solid_blockage_corr,CMpitch25c,CMyaw,CMyaw_solid_blockage_corr,B1_zeroed,B2_zeroed,B3_zeroed,B4_zeroed,B5_zeroed,B6_zeroed,B1_zero,B2_zero,B3_zero,B4_zero,B5_zero,B6_zero,config,source_file,dR,dE,V_round,AoA_round,AoS_round,J,J_round,CD_modeloff,CY_modeloff,CL_modeloff,CMroll_modeloff,CMpitch_modeloff,CMyaw_modeloff,modeloff_correction_found,CD_uncorrected,CY_uncorrected,CL_uncorrected,CMroll_uncorrected,CMpitch_uncorrected,CMyaw_uncorrected,CMpitch25c_uncorrected,solid_blockage_e
10.0,12.0,54.0,31.0,2.496,0.0,413.52,101160.0,290.76,666.6,1017.6,1128.5,547.2,255.6,-757.8,0.0,1.2120390414597149,969.0849217266068,39.98872997496133,39.70170893174523,443774.89473037096,98.43,98.43,7.41,6.7,0.0,22.707,22.598,30.171,28.596,101160.0,1.4866379727834744e-05,1.9993389310082328,1.9993389310082328,6.235263793043559,6.93631427386736,109.03741205687894,-2.125878060142752,-3.5196654680835637,4.957148835961805,0.0296274160721898,0.0329585204123379,0.518101059019845,-0.0072328335232335,-0.1013701273480528,0.0168656109457166,0.5188997813973568,0.0070361926050199,-0.031478163269480795,-0.031027912858080122,0.5052963432575711,0.49806879683171096,0.021577416072189798,0.02126878178561164,-0.0329585204123379,-0.03248709559482956,0.0017535141334841,0.0017284326046401479,-0.1028332025113387,-0.10136231962214329,-0.1028332025113387,0.013557103338725498,0.013363188233088418,678.8666666666667,1022.8333333333334,1133.6666666666667,548.9333333333334,234.7,-760.9,-12.266666666666666,-5.233333333333333,-5.166666666666667,-1.7333333333333336,20.9,3.1,rudder_m10_elevator_0,raw_rudder_m10_elevator_0.txt,-10.0,0,40,2.5,0,1.9993389310082328,2.0,0.00805,-0.0014803571428571,0.0128047157622739,-0.0004333333333333,-0.0068874999999999,0.00335,True,0.0296274160721898,-0.0329585204123379,0.518101059019845,0.0013201808001508,-0.1097207025113386,0.0169071033387255,-0.1097207025113386,0.007229438
3.0,12.0,50.0,6.0,5.0,0.0,413.63,101164.0,290.54,-491.3,1047.4,1891.8,1217.9,-920.9,-726.5,0.0,1.2130047723183783,969.3446752632036,39.97816513643388,39.69121992285722,444271.7837110666,123.03,123.04,18.03,17.84,0.0,22.172,23.819,34.14,33.543,101164.0,1.484582941648344e-05,1.5991460510733362,1.5990160814658043,-4.364830890246677,7.858146113947765,168.10040129620748,-2.60576746799696,-8.232339981058223,4.798590615121405,-0.0207343284701183,0.0373286816350332,0.7985301204274832,-0.0088631762239995,-0.2370366549851055,0.0163217765096072,0.7936843564382348,-0.0902519138426588,-0.0355786816350332,-0.03506977913312647,0.7916801204274834,0.7803562608722531,-0.028534328470118303,-0.028126185433857705,-0.0373286816350332,-0.036794747868970246,0.0008291776632762,0.0008173174546351093,-0.22654262295989952,-0.2233022525382118,-0.22654262295989952,0.012979641371773099,0.012793986039298853,-472.7,1061.8000000000002,1906.8,1228.9,-990.0,-735.9,-18.6,-14.4,-15.0,-11.0,69.1,9.4,rudder_m10_elevator_0,raw_rudder_m10_elevator_0.txt,-10.0,0,40,5.0,0,1.5991460510733362,1.6,0.0078,-0.00175,0.0068499999999999,-0.0006,-0.00465,0.0033,True,-0.0207343284701183,-0.0373286816350332,0.7985301204274833,0.0002291776632762,-0.2311926229598995,0.0162796413717731,-0.2311926229598995,0.007229438
7.0,12.0,52.0,23.0,5.0,0.0,414.28,101164.0,290.61,1713.7,1084.2,1474.8,845.3,887.8,-748.0,0.0,1.2127125926478155,970.879605384417,40.01462427267264,39.727417371882495,444486.8103838272,82.03,82.03,0.92,1.24,0.0,24.354,24.736,31.294,30.089,101164.0,1.4852180033961034e-05,2.4006139649715625,2.4006139649715625,15.921340567297715,8.188957535811644,164.133727791848,-1.6021323411107302,-6.145487512571767,4.93542251791976,0.0755118369157709,0.0388386407124846,0.7784545046949632,-0.005440827596385,-0.176669428196451,0.0167606522546704,0.7820735405153924,0.0073777110267096,-0.0370886407124846,-0.03655814039084485,0.7716045046949634,0.760567798305733,0.0677118369157709,0.06674331527214693,-0.0388386407124846,-0.03828310912668863,0.0046242196426752,0.0045580767493082226,-0.1933026635736599,-0.19053774355422315,-0.1933026635736599,0.013747606764599199,0.013550966778061713,1732.3,1098.6,1489.8,856.3,818.6999999999999,-757.4,-18.6,-14.4,-15.0,-11.0,69.1,9.4,rudder_m10_elevator_0,raw_rudder_m10_elevator_0.txt,-10.0,0,40,5.0,0,2.4006139649715625,2.4,0.0078,-0.00175,0.0068499999999999,-0.0006,-0.00465,0.0033,True,0.0755118369157709,-0.0388386407124846,0.7784545046949634,0.0040242196426752,-0.1979526635736599,0.0170476067645992,-0.1979526635736599,0.007229438
4.0,12.0,50.0,33.0,7.0,0.0,414.06,101163.0,290.53,-141.4,1127.5,2249.5,1517.9,-865.5,-747.6,0.0,1.213034532873517,970.3600861966114,39.998608010003394,39.71151606671309,444521.7309905815,123.03,123.02,17.53,17.67,0.0,23.143,24.81,33.986,33.596,101163.0,1.4845069010817224e-05,1.5999637759596514,1.600093833167907,-1.046251206337523,8.943031340698054,209.65657465396708,-2.436251313562471,-11.60317390775628,4.965696098499293,-0.0049648236664727,0.04243777534626,0.9948929256840732,-0.0082779179511931,-0.333744654313394,0.0168724895683398,0.9868720848825472,-0.1261747642352794,-0.037987775346259994,-0.0374444141808888,0.9879429256840729,0.97381180548746,-0.0109648236664727,-0.010807987439260177,-0.04243777534626,-0.04183076325203439,0.0009996010509159999,0.0009853031777981032,-0.3302953040258658,-0.3255708988803616,-0.3302953040258658,0.0133416669194494,0.013150833325766477,-111.55,1149.55,2273.85,1535.2,-980.85,-761.35,-29.85,-22.05,-24.35,-17.3,115.35,13.75,rudder_m10_elevator_0,raw_rudder_m10_elevator_0.txt,-10.0,0,40,7.0,0,1.5999637759596514,1.6,0.006,-0.00445,0.00695,0.0006,-0.0020499999999999,0.0036,True,-0.0049648236664727,-0.04243777534626,0.994892925684073,0.001599601050916,-0.3323453040258657,0.0169416669194494,-0.3323453040258657,0.007229438
5.0,12.0,51.0,18.0,7.0,0.0,413.96,101166.0,290.53,2015.5,1043.1,1781.3,1170.6,937.9,-713.9,0.0,1.2130705055473072,970.1239425920228,39.99314775350808,39.706095001472825,444474.2293538968,82.02,82.03,1.08,1.11,0.0,24.435,25.753,31.534,30.336,101166.0,1.4844628791701782e-05,2.3996180445659068,2.3993255152419315,18.797838346099773,8.021141840044894,203.97392290823905,-1.5138079582111554,-9.123164580056397,4.741668226266762,0.0892239546702947,0.0380723561275151,0.9681623874195604,-0.0051448831613968,-0.2624754733317163,0.0161152072704637,0.9718195165688388,-0.029430421622161,-0.033622356127515095,-0.03314143608306794,0.9612123874195604,0.9474636096025687,0.0832239546702947,0.08203355421687875,-0.0380723561275151,-0.03752778515421353,0.0029803370686450003,0.0029377075803936606,-0.28557350979984664,-0.2814887863942349,-0.28557350979984664,0.0128314202869259,0.012647885046524986,2045.35,1065.15,1805.65,1187.9,822.55,-727.65,-29.85,-22.05,-24.35,-17.3,115.35,13.75,rudder_m10_elevator_0,raw_rudder_m10_elevator_0.txt,-10.0,0,40,7.0,0,2.3996180445659068,2.4,0.006,-0.00445,0.00695,0.0006,-0.0020499999999999,0.0036,True,0.0892239546702947,-0.0380723561275151,0.9681623874195604,0.003580337068645,-0.2876235097998465,0.0164314202869259,-0.2876235097998465,0.007229438
16.0,12.0,59.0,28.0,2.496,4.0,104.27,101161.0,290.38,251.5,-323.8,109.2,268.3,155.2,140.9,0.0,1.2136371492818565,243.25031736688445,20.02153057898999,19.877825075035176,222707.5819986702,49.21,49.21,0.53,0.55,0.0,22.222,22.274,33.817,32.539,101161.0,1.4831757361445155e-05,2.0022587771624334,2.0022587771624334,2.475133974909163,-3.503507577049044,26.876405087964507,-1.2189768256855698,-0.8734758533057256,-0.9127058359163172,0.0468539356873264,-0.0663209023669683,0.5087665428471353,-0.0165224326108418,-0.1002231224954376,-0.0123711299096832,0.5103243299497895,0.0246528836308535,0.0602012595098255,0.05934016600735239,0.4997618270848614,0.4926134440511704,0.043916114139510805,0.04328795650880163,0.0628909826474973,0.06199141647624352,-0.0285096743174806,-0.0281018839238527,-0.1094415433458905,-0.10787613752808706,-0.1094415433458905,-0.006718083508036101,-0.006621990866371394,269.2,-327.3,116.0,268.2,133.39999999999998,139.3,-17.7,3.5,-6.8,0.1,21.8,1.6,rudder_m10_elevator_0,raw_rudder_m10_elevator_0.txt,-10.0,0,20,2.5,4,2.0022587771624334,2.0,0.00745,0.0061196428571428,0.0090047157622739,-0.0061333333333333,-0.0039875,-0.00715,True,0.0513661141395108,0.0663209023669683,0.5087665428471353,-0.0346430076508139,-0.1134290433458905,-0.0138680835080361,-0.1134290433458905,0.007229438
11.0,12.0,55.0,43.0,2.496,3.995,413.52,101162.0,290.77,672.2,-1333.6,511.3,1154.4,265.1,596.1,0.0,1.212021319675703,969.0849217266068,39.98902232503535,39.70199918346246,443759.81931502215,98.43,98.44,7.72,6.66,0.0,22.373,22.495,30.201,28.654,101162.0,1.4866993457708316e-05,1.9993535477986348,1.9991504440249863,6.340779573675689,-14.00086109713548,108.68821264708312,-4.408266726533726,-3.5150867360559093,-3.8941736768773074,0.0301287837831209,-0.0665263493032253,0.5164418066530524,-0.0149981600341117,-0.1012382549718441,-0.0132490712630621,0.517263937606016,0.0076093444946642,0.0604067064460825,0.05954267431701994,0.5074370908907785,0.5001789241109191,0.027240427015209304,0.02685079140129725,0.0642656443005688,0.06334641554705019,-0.027006464733616,-0.02662017561780289,-0.1057426421126703,-0.10423014382278488,-0.1057426421126703,-0.007529727690131801,-0.007422025631368293,689.9000000000001,-1337.1,518.1,1154.3000000000002,243.3,594.5,-17.7,3.5,-6.8,0.1,21.8,1.6,rudder_m10_elevator_0,raw_rudder_m10_elevator_0.txt,-10.0,0,40,2.5,4,1.9993535477986348,2.0,0.00745,0.0061196428571428,0.0090047157622739,-0.0061333333333333,-0.0039875,-0.00715,True,0.0346904270152093,0.0665263493032253,0.5164418066530524,-0.0331397980669493,-0.1097301421126703,-0.0146797276901318,-0.1097301421126703,0.007229438
15.0,12.0,59.0,1.0,2.496,8.0,103.89,101163.0,290.42,170.3,-953.6,-43.8,475.5,76.0,466.9,0.0,1.2134939840084806,242.363871432735,19.986195193269104,19.842743310754095,222264.5655347002,49.21,49.21,0.94,0.89,0.0,22.399,22.546,33.945,32.565,101163.0,1.4835091647499656e-05,1.9987250520096569,1.9987250520096569,1.684274144551488,-9.579769714061449,28.199184847037422,-1.8496369835160125,-1.114657255373969,-3.016480855092828,0.031999683419864,-0.182006948854992,0.5357589741091229,-0.0251623138482347,-0.1283641966584538,-0.0410359647160353,0.5366442551834179,0.0086372134433541,0.12368730599784919,0.12191813478116113,0.526554258346849,0.5190226476421258,0.0541687361689597,0.05339392934378591,0.1757821745688958,0.17326786025713017,-0.0547685360276957,-0.05398514991754769,-0.1585959024153051,-0.15632741331390368,-0.1585959024153051,-0.0236959170275428,-0.023356980594091123,183.1,-956.9,-34.8,473.5,50.4,461.1,-12.8,3.3,-9.0,2.0,25.6,5.8,rudder_m10_elevator_0,raw_rudder_m10_elevator_0.txt,-10.0,0,20,2.5,8,1.9987250520096569,2.0,0.00285,0.0583196428571428,0.0092047157622739,-0.0198333333333333,0.0212125,-0.02055,True,0.0570187361689597,0.182006948854992,0.5357589741091229,-0.074601869361029,-0.1373834024153051,-0.0442459170275428,-0.1373834024153051,0.007229438
12.0,12.0,56.0,44.0,2.496,8.0,413.7,101158.0,290.82,371.0,-3870.9,-104.7,1968.5,-14.2,1896.0,0.0,1.2117650239582876,969.5099735513668,40.002020851990096,39.71490441286139,443751.0461959339,98.41,98.43,6.55,6.35,0.0,22.319,22.624,30.385,28.659,101158.0,1.48721200307355e-05,2.0004099058889744,2.000003442431514,3.529735491688512,-38.499242528611845,113.97959030959562,-7.09915120807301,-4.222219297459297,-12.37521527562076,0.01676450218679,-0.1828524083689695,0.5413468220193964,-0.02414271462843,-0.1215511148123358,-0.0420854947454765,0.5415633150370034,-0.0068268623980856,0.12453276551182668,0.12275150119775133,0.5321421062571225,0.5245305693254811,0.0391994878946521,0.03863879490249221,0.178739733544897,0.17618311555313942,-0.053942266676880804,-0.05317069917609533,-0.1474887395159128,-0.14537912260226046,-0.1474887395159128,-0.0247084675972208,-0.024355048066179896,383.8,-3874.2,-95.7,1966.5,-39.8,1890.2,-12.8,3.3,-9.0,2.0,25.6,5.8,rudder_m10_elevator_0,raw_rudder_m10_elevator_0.txt,-10.0,0,40,2.5,8,2.0004099058889744,2.0,0.00285,0.0583196428571428,0.0092047157622739,-0.0198333333333333,0.0212125,-0.02055,True,0.0420494878946521,0.1828524083689695,0.5413468220193964,-0.0737756000102141,-0.1262762395159128,-0.0452584675972208,-0.1262762395159128,0.007229438
17.0,13.0,0.0,17.0,2.496,9.995,103.97,101163.0,290.31,312.0,-599.3,-14.8,428.2,136.3,244.5,0.0,1.2139537833203915,242.55049051881485,19.990101533520384,19.846621613059312,222457.5841877914,49.21,49.21,0.64,0.94,0.0,21.864,21.785,34.037,32.643,101163.0,1.4825116789482283e-05,1.9991157066613503,1.9991157066613503,2.897264657653516,-6.760642079788343,28.62581442528408,-0.1279650639005697,-1.6349854652786002,-1.579016739304423,0.0550030525480862,-0.1283472500833133,0.5434460986870463,-0.0017394871153176,-0.1881404507115604,-0.0214642902458533,0.5453258751688899,0.0312839869432064,0.0664276072261705,0.0654774546640309,0.5344413829247724,0.5267969581064817,0.07019450162969919,0.0691904689939234,0.1168528586049268,0.11518144444998392,-0.018010474191698104,-0.017752859941943085,-0.22065572433831898,-0.21749955763917853,-0.22065572433831898,-0.0029028158463359002,-0.002861295189052179,315.0,-610.0,-4.600000000000001,427.0,108.6,240.8,-3.0,10.7,-10.2,1.2,27.7,3.7,rudder_m10_elevator_0,raw_rudder_m10_elevator_0.txt,-10.0,0,20,2.5,10,1.9991157066613503,2.0,0.00625,0.0619196428571428,0.0090047157622739,-0.0189333333333333,0.0170125,-0.0201499999999999,True,0.0764445016296992,0.1283472500833133,0.5434460986870463,-0.0369438075250314,-0.203643224338319,-0.0230528158463358,-0.203643224338319,0.007229438
13.0,12.0,57.0,10.0,2.496,10.0,413.36,101159.0,290.83,187.5,-4911.8,-404.0,2351.7,-173.6,2382.8,0.0,1.211735336730007,968.7071003996972,39.98594394612135,39.69894289976198,443550.0120281531,98.44,98.43,7.75,7.42,0.0,22.321,22.69,30.477,28.669,101159.0,1.4872880806731036e-05,1.9989965482252148,1.999199636363813,1.7538493366361534,-49.19371136392037,115.31625675164946,-7.308366752168292,-4.444354183717343,-15.582024057900789,0.0083368229974088,-0.2338395069973475,0.5481492629840952,-0.0248748119232505,-0.1280520748943163,-0.0530350940186262,0.5479922798842379,-0.0155427898065926,0.17191986414020471,0.16946079469277847,0.5391445472218214,0.5314328503190224,0.0425659721799614,0.041957126412131014,0.2288392853305085,0.22556606441597715,-0.06945404923447669,-0.06846060771841515,-0.14741433320240638,-0.1453057805653759,-0.14741433320240638,-0.036684016473210096,-0.03615930372655166,190.5,-4922.5,-393.8,2350.5,-201.3,2379.1000000000004,-3.0,10.7,-10.2,1.2,27.7,3.7,rudder_m10_elevator_0,raw_rudder_m10_elevator_0.txt,-10.0,0,40,2.5,10,1.9989965482252148,2.0,0.00625,0.0619196428571428,0.0090047157622739,-0.0189333333333333,0.0170125,-0.0201499999999999,True,0.0488159721799614,0.2338395069973475,0.5481492629840953,-0.08838738256781,-0.1304018332024064,-0.05683401647321,-0.1304018332024064,0.007229438
7.0,17.0,28.0,49.0,2.496,0.0,413.42,101102.0,290.77,633.9,505.2,985.7,680.5,249.8,-408.5,0.0,1.2113024600329465,968.8487831196423,39.99601266937408,39.708939354266654,443574.14790770254,98.43,98.43,6.58,6.93,0.0,20.695,20.891,28.512,28.858,101102.0,1.4875816424686836e-05,1.9997030479599631,1.9997030479599631,5.934854788693804,3.067854914387187,108.32557596267218,-1.7334155781907177,-3.277768489029369,2.6799739045648447,0.0282068689168418,0.0145807411481846,0.5148441588396436,-0.0058990034843988,-0.0944262448156166,0.0091202453699113,0.5155841068364693,0.0057588300055021,-0.0131003840053275,-0.012913001620993016,0.5020394430773697,0.49485848198221877,0.0201568689168418,0.019868553539459006,-0.0145807411481846,-0.01437218435774245,-0.0017515307387681,-0.0017264775795681835,-0.09548893454654411,-0.09412310097818348,-0.09548893454654411,0.005666442623077899,0.005585392210435408,646.1666666666666,510.4333333333333,990.8666666666668,682.2333333333333,228.9,-411.6,-12.266666666666666,-5.233333333333333,-5.166666666666667,-1.7333333333333336,20.9,3.1,rudder_m5_elevator_0,raw_rudder_m5_elevator_0.txt,-5.0,0,40,2.5,0,1.9997030479599631,2.0,0.00805,-0.0014803571428571,0.0128047157622739,-0.0004333333333333,-0.0068874999999999,0.00335,True,0.0282068689168418,-0.0145807411481846,0.5148441588396436,-0.0021848640721014,-0.102376434546544,0.0090164426230779,-0.102376434546544,0.007229438
8.0,17.0,29.0,34.0,2.496,4.0,413.08,101104.0,290.83,627.8,-1835.1,382.4,1291.8,234.1,937.5,0.0,1.211076518003842,968.0459187785996,39.98316648035563,39.69618536939111,443278.0618370876,98.44,98.43,6.62,6.84,0.0,20.888,21.001,28.637,28.774,101104.0,1.4880971569157546e-05,1.9988576958203303,1.9990607698522125,5.932703060890534,-17.792944279978673,108.4607517965905,-4.09078674376746,-3.487492871643484,-6.121743855621287,0.0282200276324897,-0.0846355150579503,0.5159141425630291,-0.0139329422547457,-0.1005513281399908,-0.0208502444593735,0.5166536484854932,0.0057253788304749,0.07851587220080751,0.07739281417937044,0.5069094268007552,0.49965880750616626,0.026605160147471003,0.026224611123716695,0.082460817580431,0.08128133271906293,-0.0307105088629618,-0.030271238657406992,-0.1045177266939827,-0.1030227490791911,-0.1045177266939827,-0.015284999172848899,-0.015066368971749886,645.5,-1838.6,389.2,1291.7,212.3,935.9,-17.7,3.5,-6.8,0.1,21.8,1.6,rudder_m5_elevator_0,raw_rudder_m5_elevator_0.txt,-5.0,0,40,2.5,4,1.9988576958203303,2.0,0.00745,0.0061196428571428,0.0090047157622739,-0.0061333333333333,-0.0039875,-0.00715,True,0.034055160147471,0.0846355150579503,0.5159141425630291,-0.0368438421962951,-0.1085052266939827,-0.0224349991728489,-0.1085052266939827,0.007229438
5.0,17.0,27.0,28.0,2.496,8.0,413.6,101103.0,290.59,316.8,-4388.7,-237.1,2112.7,-48.2,2249.3,0.0,1.21206476484882,969.273833278528,39.99220306840241,39.70515709689018,444024.1348092035,98.44,98.43,6.69,5.99,0.0,20.627,20.687,28.738,28.8,101103.0,1.4859325363624548e-05,1.999309457277746,1.999512577206353,3.0314849949308997,-42.40469060551149,113.8814294677028,-6.732263081787941,-4.139748418222957,-14.682518425976724,0.0144015658804061,-0.201450426577959,0.5410123790077764,-0.0229005833788073,-0.119205941288257,-0.0499443104555055,0.541126284296638,-0.0091729920296329,0.1431307837208162,0.14108350117441426,0.5318076632455025,0.524200910046072,0.0394478913878267,0.03888364533654967,0.1974856142922642,0.19466086310460465,-0.057595998735445006,-0.056772169787622964,-0.14447756537995352,-0.14241101903499695,-0.14447756537995352,-0.032718946086422,-0.032250948039334836,329.6,-4392.0,-228.1,2110.7,-73.80000000000001,2243.5,-12.8,3.3,-9.0,2.0,25.6,5.8,rudder_m5_elevator_0,raw_rudder_m5_elevator_0.txt,-5.0,0,40,2.5,8,1.999309457277746,2.0,0.00285,0.0583196428571428,0.0092047157622739,-0.0198333333333333,0.0212125,-0.02055,True,0.0422978913878267,0.201450426577959,0.5410123790077764,-0.0774293320687783,-0.1232650653799535,-0.053268946086422,-0.1232650653799535,0.007229438
6.0,17.0,28.0,4.0,2.496,9.995,413.18,101103.0,290.69,139.5,-5411.7,-530.7,2494.5,-212.4,2729.6,0.0,1.2116478035619338,968.2820542389112,39.978614543068126,39.69166610385361,443602.2211441562,98.43,98.43,7.47,5.58,0.0,20.581,20.759,28.844,28.75,101103.0,1.4868404494148588e-05,1.9988331840940223,1.9988331840940223,1.3125724684712332,-52.89379091530388,115.3634578482057,-6.839575068285243,-4.484204325729975,-17.84739052685116,0.0062419773554415,-0.2515379935717619,0.5486143499357741,-0.0232894478983835,-0.1292569641720157,-0.0607721777518867,0.5483656958166624,-0.0176559023633918,0.18961835071461908,0.1869061295571302,0.5396096341735003,0.5318912848625053,0.0435547389421536,0.0429317502703156,0.2466370054763021,0.24310921345642905,-0.0725168804158208,-0.07147962945040717,-0.1480287840177673,-0.14591144253463953,-0.1480287840177673,-0.044547144956313095,-0.04390996132613758,142.5,-5422.4,-520.5,2493.3,-240.1,2725.9,-3.0,10.7,-10.2,1.2,27.7,3.7,rudder_m5_elevator_0,raw_rudder_m5_elevator_0.txt,-5.0,0,40,2.5,10,1.9988331840940223,2.0,0.00625,0.0619196428571428,0.0090047157622739,-0.0189333333333333,0.0170125,-0.0201499999999999,True,0.0498047389421536,0.2515379935717619,0.5486143499357742,-0.0914502137491541,-0.1310162840177673,-0.064697144956313,-0.1310162840177673,0.007229438
28.0,8.0,10.0,41.0,2.496,-9.995,104.26,101189.0,289.29,330.2,896.7,533.5,-88.4,83.8,-457.2,0.0,1.2185471305276716,243.22698967108667,19.98019463460076,19.836785821385774,223798.9645853479,49.21,49.21,0.59,0.58,0.0,19.603,19.399,45.032,44.352,101189.0,1.4728956569678325e-05,1.9981249644581995,1.9981249644581995,2.6138409208311546,8.520802655369632,29.33895051356545,-1.0460446418331577,-1.9136533810016108,2.840559422068558,0.0494843840843911,0.1613130577095466,0.5554354453156867,-0.0141798099486113,-0.2195947502517445,0.0385056154793571,0.5570635110491933,0.025248422501061,-0.1502327005666895,-0.1480838351879535,0.5424307295534128,0.5346720284803238,0.048581209826606506,0.047886324628778607,-0.1502761734086956,-0.1481266862127071,0.0235134989555778,0.02317717175352397,-0.1929545707908949,-0.190194629744256,-0.1929545707908949,0.032307289409251705,0.031845179526180496,284.6,870.2,536.1,-83.60000000000001,64.8,-434.7,45.6,26.5,-2.6,-4.8,19.0,-22.5,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,0,20,2.5,-10,1.9981249644581995,2.0,0.0281499999999999,-0.0110803571428571,0.0130047157622739,0.0060666666666666,-0.0405875,0.00745,True,0.0767312098266064,-0.1613130577095466,0.5554354453156867,0.0295801656222444,-0.2335420707908949,0.0397572894092517,-0.2335420707908949,0.007229438
20.0,8.0,3.0,34.0,2.496,-10.0,414.92,101193.0,289.89,683.6,4276.0,2362.5,-391.9,-76.4,-2171.3,0.0,1.2160731113350067,972.3909594001356,39.99038738198461,39.703354442649456,446306.3469309787,98.42,98.43,6.88,6.75,0.0,21.406,21.947,30.325,30.385,101193.0,1.4782670205155337e-05,1.9996249492965537,1.9994217973155213,5.8498046751061,41.28985933234436,118.92845611132644,-1.009739290275658,-7.416589613684414,14.027813347794028,0.0277013690964369,0.1955254400497548,0.5631779592281009,-0.0034237362310375,-0.2128794685405792,0.0475642903704021,0.5638500368901675,0.0031488901381546,-0.1844450829068977,-0.1818068579968637,0.550173243465827,0.5423037967293237,0.0330831594073885,0.03260995180610343,-0.1877446770096469,-0.1850592560929876,0.0434985789564655,0.04287639357344851,-0.1800996816466455,-0.17752361152907445,-0.1800996816466455,0.0422277130626462,0.04162370561099797,638.0,4249.5,2365.1,-387.1,-95.4,-2148.8,45.6,26.5,-2.6,-4.8,19.0,-22.5,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,0,40,2.5,-10,1.9996249492965537,2.0,0.0281499999999999,-0.0110803571428571,0.0130047157622739,0.0060666666666666,-0.0405875,0.00745,True,0.0612331594073884,-0.1955254400497548,0.5631779592281009,0.0495652456231321,-0.2206871816466455,0.0496777130626462,-0.2206871816466455,0.007229438
26.0,8.0,9.0,3.0,2.496,-8.0,104.24,101190.0,289.33,328.7,671.0,453.6,-22.7,105.8,-350.6,0.0,1.2183907064735384,243.1803343072557,19.979560682557437,19.8361564195639,223739.12325650055,49.21,49.21,0.6,0.58,0.0,20.185,19.959,44.909,44.134,101190.0,1.4732428520159189e-05,1.9980615659064236,1.9980615659064236,2.700872105082296,6.304538068544964,29.06200962874485,-1.016482703594064,-1.717570605278078,2.1996451419946084,0.0511418400243831,0.1193783580949441,0.5502980479614616,-0.0137817223898718,-0.1971317552616021,0.0298233296011954,0.5520031693373514,0.0271280377615881,-0.060398000952087,-0.05953409334275005,0.5388933321991878,0.5311852285704411,0.0510083874364307,0.05027878491065675,-0.1110990076552229,-0.10950989416487293,0.0020811132065836,0.0020513458383475975,-0.2022587346772815,-0.19936571078264664,-0.2022587346772815,0.0084527842915635,0.008331879219301945,294.0,655.5,456.3,-17.299999999999997,86.9,-336.70000000000005,34.7,15.5,-2.7,-5.4,18.9,-13.9,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,0,20,2.5,-8,1.9980615659064236,2.0,0.01625,-0.0589803571428571,0.0114047157622739,0.0164666666666666,-0.0092874999999999,0.02215,True,0.0672583874364307,-0.1193783580949441,0.5502980479614616,0.0185477798732502,-0.2115462346772814,0.0306027842915635,-0.2115462346772814,0.007229438
25.0,8.0,8.0,10.0,2.496,-4.0,104.33,101191.0,289.37,249.6,428.2,323.7,74.6,129.6,-246.9,0.0,1.2182343256648152,243.3902837360233,19.98946635397758,19.845990992548394,223797.30524426769,49.21,49.21,0.56,0.58,0.0,20.549,20.332,44.893,43.941,101191.0,1.4735900733930148e-05,1.9990521853531449,1.9990521853531449,2.32990646140856,3.712117485203861,27.612775519369457,-0.1648759289195914,-1.070392192010539,1.5605708355783914,0.0440794360874635,0.0702294483269843,0.5224053385249141,-0.0022335000883574,-0.1227467880436264,0.021140351547934,0.5238293575557128,0.0212870516485512,-0.0426490911841272,-0.042039056517011286,0.5107006227626402,0.5033957757951426,0.0403210194648648,0.039744284556708594,-0.0669835468944885,-0.066025442405096,0.0085568963766782,0.008434502128928439,-0.12988320794628472,-0.12802541315339244,-0.12988320794628472,0.007994245137831502,0.007879898816817396,253.6,417.5,329.7,77.6,106.6,-239.1,-4.0,10.7,-6.0,-3.0,23.0,-7.8,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,0,20,2.5,-4,1.9990521853531449,2.0,0.00855,-0.0275803571428571,0.0117047157622739,0.0080666666666666,-0.0052874999999999,0.01385,True,0.0488710194648648,-0.0702294483269843,0.5224053385249141,0.0166235630433448,-0.1351707079462846,0.0218442451378315,-0.1351707079462846,0.007229438
